Brand,Name,Codename,Cores,Clock,Socket,Process,L3Cache,TDP,Released
AMD,Ryzen 5 2500U,Raven Ridge,4 / 8,2 to 3.6 GHz,Socket FP5,14 nm,4MB,15 W,"Oct 26th, 2017"
AMD,Ryzen 5 PRO 1500,Zen,4 / 8,3.5 to 3.7 GHz,Socket AM4,14 nm,16MB,65 W,"Jun 29th, 2017"
AMD,Ryzen 5 PRO 1600,Zen,6 / 12,3.2 to 3.6 GHz,Socket AM4,14 nm,16MB,65 W,"Jun 29th, 2017"
AMD,Ryzen 7 1700,Zen,8 / 16,3 to 3.7 GHz,Socket AM4,14 nm,16MB,65 W,"Mar 2nd, 2017"
AMD,Ryzen 7 1700X,Zen,8 / 16,3.4 to 3.8 GHz,Socket AM4,14 nm,16MB,95 W,"Mar 2nd, 2017"
AMD,Ryzen 7 1800X,Zen,8 / 16,3.6 to 4 GHz,Socket AM4,14 nm,16MB,95 W,"Mar 2nd, 2017"
AMD,Ryzen 7 2700U,Raven Ridge,4 / 8,2.2 to 3.8 GHz,Socket FP5,14 nm,4MB,15 W,"Oct 26th, 2017"
AMD,Ryzen 7 PRO 1700,Zen,8 / 16,3 to 3.7 GHz,Socket AM4,14 nm,16MB,65 W,"Jun 29th, 2017"
AMD,Ryzen 7 PRO 1700X,Zen,8 / 16,3.4 to 3.8 GHz,Socket AM4,14 nm,16MB,95 W,"Jun 29th, 2017"
AMD,Ryzen 7 PRO 2700U,Raven Ridge,4 / 8,2.2 to 3.8 GHz,Socket FP5,14 nm,4MB,15 W,"Oct 26th, 2017"
AMD,Ryzen Threadripper 1900,Zen,8 / 16,3.1 to 3.7 GHz,Socket SP3r2,14 nm,32MB,125 W,Never Released
AMD,Ryzen Threadripper 1900X,Zen,8 / 16,3.8 to 4 GHz,Socket SP3r2,14 nm,32MB,180 W,"Aug 31st, 2017"
AMD,Ryzen Threadripper 1920,Zen,12 / 24,3.2 to 3.8 GHz,Socket SP3r2,14 nm,32MB,140 W,Never Released
AMD,Ryzen Threadripper 1920X,Zen,12 / 24,3.5 to 4 GHz,Socket SP3r2,14 nm,32MB,180 W,"Aug 10th, 2017"
AMD,Ryzen Threadripper 1940,Zen,14 / 28,3.2 to 3.7 GHz,Socket SP3r2,14 nm,32MB,180 W,Never Released
AMD,Ryzen Threadripper 1940X,Zen,14 / 28,3.5 to 4 GHz,Socket SP3r2,14 nm,32MB,180 W,Never Released
AMD,Ryzen Threadripper 1950,Zen,16 / 32,3.2 GHz,Socket SP3r2,14 nm,32MB,180 W,Never Released
AMD,Ryzen Threadripper 1950X,Zen,16 / 32,3.4 to 4 GHz,Socket SP3r2,14 nm,32MB,180 W,"Aug 10th, 2017"
AMD,A6-7480,Carrizo,2,3.5 to 3.8 GHz,Socket FM2+,28 nm,N/A,45 W,"Oct 26th, 2018"
AMD,A8-7680,Carrizo,4,3.5 to 3.8 GHz,Socket FM2+,28 nm,N/A,45 W,"Oct 26th, 2018"
AMD,Athlon 200GE,Zen,2 / 4,3.2 GHz,Socket AM4,14 nm,4MB,35 W,"Sep 6th, 2018"
AMD,Athlon 220GE,Zen,2 / 4,3.4 GHz,Socket AM4,14 nm,4MB,35 W,"Dec 21st, 2018"
AMD,Athlon 240GE,Zen,2 / 4,3.5 GHz,Socket AM4,14 nm,4MB,35 W,"Dec 21st, 2018"
AMD,Athlon PRO 200GE,Zen,2,3.2 GHz,Socket AM4,14 nm,4MB,35 W,"Jun 1st, 2018"
AMD,EPYC 7261,Naples,8 / 16,2.5 to 2.9 GHz,Socket SP3,14 nm,32MB,170 W,"Jun 14th, 2018"
AMD,EPYC 7371,Naples,16 / 32,3.1 to 3.8 GHz,Socket SP3,14 nm,64MB,170 W,"Nov 16th, 2018"
AMD,EPYC Embedded 3251,Zen,8 / 16,2.5 to 3.1 GHz,BGA SP4r2,14 nm,16MB,50 W,"Feb 21st, 2018"
AMD,PRO A6-8570,Carrizo,2,3.5 to 3.8 GHz,Socket AM4,28 nm,N/A,65 W,Oct 2018
AMD,PRO A6-8570E,Carrizo,2,3 to 3.4 GHz,Socket AM4,28 nm,N/A,65 W,Oct 2018
AMD,Ryzen 3 2200G,Raven Ridge,4,3.5 to 3.7 GHz,Socket AM4,14 nm,4MB,65 W,"Feb 12th, 2018"
AMD,Ryzen 3 2200U,Raven Ridge,2 / 4,2.5 to 3.4 GHz,Socket FP5,14 nm,4MB,15 W,"Jan 8th, 2018"
AMD,Ryzen 3 2300U,Raven Ridge,4,2 to 3.4 GHz,Socket FP5,14 nm,4MB,15 W,"Jan 8th, 2018"
AMD,Ryzen 3 2300X,Zen,4,3.5 to 4 GHz,Socket AM4,12 nm,4MB,65 W,"Sep 10th, 2018"
AMD,Ryzen 5 2400G,Raven Ridge,4 / 8,3.6 to 3.9 GHz,Socket AM4,14 nm,4MB,65 W,"Feb 12th, 2018"
AMD,Ryzen 5 2500X,Zen,4 / 8,3.6 to 4 GHz,Socket AM4,12 nm,8MB,65 W,"Sep 10th, 2018"
AMD,Ryzen 5 2600,Zen,6 / 12,3.4 to 3.9 GHz,Socket AM4,12 nm,16MB,65 W,"Apr 19th, 2018"
AMD,Ryzen 5 2600E,Zen,6 / 12,3.1 to 4 GHz,Socket AM4,12 nm,16MB,65 W,"Sep 19th, 2018"
AMD,Ryzen 5 2600H,Raven Ridge,4 / 8,3.3 to 3.6 GHz,Socket FP5,14 nm,4MB,15 W,"May 30th, 2018"
AMD,Ryzen 5 2600X,Zen,6 / 12,3.6 to 4.25 GHz,Socket AM4,12 nm,16MB,95 W,"Apr 19th, 2018"
AMD,Ryzen 5 PRO 2400G,Raven Ridge,4 / 8,3.6 to 3.9 GHz,Socket AM4,14 nm,4MB,65 W,"May 10th, 2018"
AMD,Ryzen 5 PRO 2600,Zen,6 / 12,3.4 to 3.9 GHz,Socket AM4,12 nm,16MB,65 W,"Sep 19th, 2018"
AMD,Ryzen 7 2700,Zen,8 / 16,3.2 to 4.1 GHz,Socket AM4,12 nm,16MB,65 W,"Apr 19th, 2018"
AMD,Ryzen 7 2700E,Zen,8 / 16,2.8 to 4 GHz,Socket AM4,12 nm,16MB,65 W,"Sep 19th, 2018"
AMD,Ryzen 7 2700X,Zen,8 / 16,3.7 to 4.35 GHz,Socket AM4,12 nm,16MB,105 W,"Apr 19th, 2018"
AMD,Ryzen 7 2800H,Raven Ridge,4 / 8,3.4 to 3.8 GHz,Socket FP5,14 nm,4MB,15 W,"May 30th, 2018"
AMD,Ryzen 7 PRO 2700,Zen,8 / 16,3.2 to 4.1 GHz,Socket AM4,12 nm,16MB,65 W,"Sep 19th, 2018"
AMD,Ryzen 7 PRO 2700X,Zen,8 / 16,3.6 to 4.1 GHz,Socket AM4,12 nm,16MB,95 W,"Sep 19th, 2018"
AMD,Ryzen Embedded V1202B,Zen,2 / 4,2.3 to 3.2 GHz,Socket FP5,14 nm,2MB,15 W,"Feb 21st, 2018"
AMD,Ryzen Embedded V1605B,Zen,4 / 8,2 to 3.6 GHz,Socket FP5,14 nm,2MB,15 W,"Feb 21st, 2018"
AMD,Ryzen Embedded V1756B,Zen,4 / 8,3.25 to 3.6 GHz,Socket FP5,14 nm,2MB,45 W,"Feb 21st, 2018"
AMD,Ryzen Embedded V1807B,Zen,4 / 8,3.35 to 3.8 GHz,Socket FP5,14 nm,2MB,45 W,"Feb 21st, 2018"
AMD,Ryzen Threadripper 2920X,Zen,12 / 24,3.5 to 4.3 GHz,Socket SP3r2,12 nm,32MB,180 W,"Oct 3rd, 2018"
AMD,Ryzen Threadripper 2950X,Zen,16 / 32,3.5 to 4.4 GHz,Socket SP3r2,12 nm,32MB,180 W,"Aug 31st, 2018"
AMD,Ryzen Threadripper 2970WX,Zen,24 / 48,3 to 4.2 GHz,Socket SP3r2,12 nm,64MB,250 W,"Oct 2nd, 2018"
AMD,Ryzen Threadripper 2990WX,Zen,32 / 64,3 to 4.2 GHz,Socket SP3r2,12 nm,64MB,250 W,"Aug 13th, 2018"
AMD,A6-9120C SoC,Stoney Ridge,2,1.6 to 2.4 GHz,Socket FT4,28 nm,N/A,6 W,"Jan 7th, 2019"
AMD,A6-9220C SoC,Stoney Ridge,2,1.8 to 2.7 GHz,Socket FT4,28 nm,N/A,6 W,"Jan 7th, 2019"
AMD,A6-9400,Bristol Ridge,2,3.4 to 3.7 GHz,Socket AM4,28 nm,N/A,65 W,"Mar 16th, 2019"
AMD,Athlon 3000G,Zen,2 / 4,3.5 GHz,Socket AM4,14 nm,4MB,35 W,"Nov 20th, 2019"
AMD,Athlon 300U,Raven Ridge 2,2 / 4,2.4 to 3.3 GHz,Socket FP5,14 nm,4MB,15 W,"Jan 6th, 2019"
AMD,Athlon PRO 300U,Raven Ridge 2,2 / 4,2.4 to 3.3 GHz,Socket FP5,14 nm,4MB,15 W,"Apr 8th, 2019"
AMD,EPYC 7232P,Rome,8 / 16,3.1 to 3.2 GHz,Socket SP3,7 nm,32MB,120 W,"Aug 7th, 2019"
AMD,EPYC 7252,Rome,8 / 16,2.8 to 3.2 GHz,Socket SP3,7 nm,64MB,120 W,"Aug 7th, 2019"
AMD,EPYC 7262,Rome,8 / 16,3.1 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,"Aug 7th, 2019"
AMD,EPYC 7272,Rome,12 / 24,2.6 to 3.2 GHz,Socket SP3,7 nm,64MB,120 W,"Aug 7th, 2019"
AMD,EPYC 7282,Rome,16 / 32,2.8 to 3.2 GHz,Socket SP3,7 nm,64MB,120 W,"Aug 7th, 2019"
AMD,EPYC 7302,Rome,16 / 32,3 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,"Aug 7th, 2019"
AMD,EPYC 7302P,Rome,16 / 32,3 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,"Aug 7th, 2019"
AMD,EPYC 7352,Rome,24 / 48,2.4 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,"Aug 7th, 2019"
AMD,EPYC 7402,Rome,24 / 48,2.8 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,"Aug 7th, 2019"
AMD,EPYC 7402P,Rome,24 / 48,2.8 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,"Aug 7th, 2019"
AMD,EPYC 7452,Rome,32 / 64,2.2 to 3.35 GHz,Socket SP3,7 nm,128MB,155 W,"Aug 7th, 2019"
AMD,EPYC 7502,Rome,32 / 64,2.5 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,"Aug 7th, 2019"
AMD,EPYC 7502P,Rome,32 / 64,2.5 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,"Aug 7th, 2019"
AMD,EPYC 7542,Rome,32 / 64,2.9 to 3.4 GHz,Socket SP3,7 nm,128MB,225 W,"Aug 7th, 2019"
AMD,EPYC 7552,Rome,48 / 96,2.2 to 3.35 GHz,Socket SP3,7 nm,192MB,200 W,"Aug 7th, 2019"
AMD,EPYC 7642,Rome,48 / 96,2.4 to 3.4 GHz,Socket SP3,7 nm,256MB,225 W,"Aug 7th, 2019"
AMD,EPYC 7702,Rome,64 / 128,2 to 3.35 GHz,Socket SP3,7 nm,256MB,200 W,"Aug 7th, 2019"
AMD,EPYC 7702P,Rome,64 / 128,2 to 3.35 GHz,Socket SP3,7 nm,256MB,200 W,"Aug 7th, 2019"
AMD,EPYC 7742,Rome,64 / 128,2.25 to 3.4 GHz,Socket SP3,7 nm,256MB,225 W,"Aug 7th, 2019"
AMD,EPYC 7H12,Rome,64 / 128,2.6 to 3.3 GHz,Socket SP3,7 nm,256MB,280 W,"Sep 18th, 2019"
AMD,Ryzen 3 3200G,Picasso,4,3.6 to 4 GHz,Socket AM4,12 nm,4MB,65 W,"Jul 7th, 2019"
AMD,Ryzen 3 3200GE,Picasso,4,3.3 to 4 GHz,Socket AM4,12 nm,4MB,35 W,"Jul 7th, 2019"
AMD,Ryzen 3 3200U,Raven Ridge,2 / 4,2.6 to 3.5 GHz,Socket FP5,14 nm,4MB,15 W,"Jan 6th, 2019"
AMD,Ryzen 3 3300U,Picasso,4,2.1 to 3.5 GHz,Socket FP5,12 nm,4MB,15 W,"Jan 6th, 2019"
AMD,Ryzen 3 PRO 2300U,Raven Ridge,4,2 to 3.4 GHz,Socket FP5,14 nm,4MB,15 W,"Jan 8th, 2019"
AMD,Ryzen 3 PRO 3300U,Picasso,4,2.1 to 3.5 GHz,Socket FP5,12 nm,4MB,15 W,"Apr 8th, 2019"
AMD,Ryzen 5 1600AF,Zen,6 / 12,3.2 to 3.6 GHz,Socket AM4,12 nm,16MB,65 W,"Oct 11th, 2019"
AMD,Ryzen 5 3400G,Picasso,4 / 8,3.7 to 4.2 GHz,Socket AM4,12 nm,4MB,65 W,"Jul 7th, 2019"
AMD,Ryzen 5 3500U,Picasso,4 / 8,2.1 to 3.7 GHz,Socket FP5,12 nm,4MB,15 W,"Jan 6th, 2019"
AMD,Ryzen 5 3500X,Matisse,6,3.6 to 4.1 GHz,Socket AM4,7 nm,32MB,65 W,"Sep 24th, 2019"
AMD,Ryzen 5 3550H,Picasso,4 / 8,2.1 to 3.7 GHz,Socket FP5,12 nm,4MB,35 W,"Jan 6th, 2019"
AMD,Ryzen 5 3580U,Picasso,4 / 8,2.1 to 3.7 GHz,Socket FP5,12 nm,4MB,15 W,"Oct 22nd, 2019"
AMD,Ryzen 5 3600,Matisse,6 / 12,3.6 to 4.2 GHz,Socket AM4,7 nm,32MB,65 W,"Jul 7th, 2019"
AMD,Ryzen 5 3600X,Matisse,6 / 12,3.8 to 4.4 GHz,Socket AM4,7 nm,32MB,95 W,"Jul 7th, 2019"
AMD,Ryzen 5 3600XT,Matisse 2,6 / 12,3.8 to 4.5 GHz,Socket AM4,7 nm,32MB,95 W,"Jul 7th, 2019"
AMD,Ryzen 5 PRO 2500U,Raven Ridge,4 / 8,2 to 3.6 GHz,Socket FP5,14 nm,4MB,15 W,"Jan 8th, 2019"
AMD,Ryzen 5 PRO 3500U,Picasso,4 / 8,2.1 to 3.7 GHz,Socket FP5,12 nm,4MB,15 W,"Apr 8th, 2019"
AMD,Ryzen 7 2700X 50th Anniversary,Zen,8 / 16,3.7 to 4.35 GHz,Socket AM4,12 nm,16MB,105 W,"Apr 29th, 2019"
AMD,Ryzen 7 3700U,Picasso,4 / 8,2.3 to 4 GHz,Socket FP5,12 nm,4MB,15 W,"Jan 6th, 2019"
AMD,Ryzen 7 3700X,Matisse,8 / 16,3.6 to 4.4 GHz,Socket AM4,7 nm,32MB,65 W,"Jul 7th, 2019"
AMD,Ryzen 7 3750H,Picasso,4 / 8,2.3 to 4 GHz,Socket FP5,12 nm,4MB,35 W,"Jan 6th, 2019"
AMD,Ryzen 7 3780U,Picasso,4 / 8,2.3 to 4 GHz,Socket FP5,12 nm,4MB,15 W,"Oct 22nd, 2019"
AMD,Ryzen 7 3800X,Matisse,8 / 16,3.9 to 4.5 GHz,Socket AM4,7 nm,32MB,105 W,"Jul 7th, 2019"
AMD,Ryzen 7 PRO 3700U,Picasso,4 / 8,2.3 to 4 GHz,Socket FP5,12 nm,4MB,15 W,"Apr 8th, 2019"
AMD,Ryzen 9 3900X,Matisse,12 / 24,3.8 to 4.6 GHz,Socket AM4,7 nm,64MB,105 W,"Jul 7th, 2019"
AMD,Ryzen 9 3950X,Matisse,16 / 32,3.5 to 4.7 GHz,Socket AM4,7 nm,64MB,105 W,"Nov 25th, 2019"
AMD,Ryzen Threadripper 3960X,Matisse,24 / 48,3.8 to 4.5 GHz,Socket TRX4,7 nm,128MB,280 W,"Nov 25th, 2019"
AMD,Ryzen Threadripper 3970X,Matisse,32 / 64,3.7 to 4.5 GHz,Socket TRX4,7 nm,128MB,280 W,"Nov 25th, 2019"
AMD,Athlon Gold 3150G,Dali,4,3.5 to 3.9 GHz,Socket AM4,12 nm,4MB,65 W,"Jul 21st, 2020"
AMD,Athlon Gold 3150GE,Dali,4,3.5 to 3.8 GHz,Socket AM4,12 nm,4MB,35 W,"Jul 21st, 2020"
AMD,Athlon Gold PRO 3150G,Dali,4,3.5 to 3.9 GHz,Socket AM4,12 nm,4MB,65 W,"Jul 21st, 2020"
AMD,Athlon Gold PRO 3150GE,Dali,4,3.5 to 3.8 GHz,Socket AM4,12 nm,4MB,35 W,"Jul 21st, 2020"
AMD,Athlon Silver 3050GE,Dali,2 / 4,3.4 GHz,Socket AM4,12 nm,4MB,35 W,"Jul 21st, 2020"
AMD,Athlon Silver PRO 3125GE,Dali,2 / 4,3.4 GHz,Socket AM4,12 nm,4MB,35 W,"Jul 21st, 2020"
AMD,EPYC 7F32,Rome,8 / 16,3.7 to 3.9 GHz,Socket SP3,7 nm,128MB,180 W,"Apr 14th, 2020"
AMD,EPYC 7F52,Rome,16 / 32,3.5 to 3.9 GHz,Socket SP3,7 nm,256MB,155 W,"Apr 14th, 2020"
AMD,EPYC 7F72,Rome,24 / 48,3.2 to 3.7 GHz,Socket SP3,7 nm,192MB,240 W,"Apr 14th, 2020"
AMD,Ryzen 3 3100,Matisse,4 / 8,3.6 to 3.9 GHz,Socket AM4,7 nm,16MB,65 W,"Apr 24th, 2020"
AMD,Ryzen 3 3250U,Raven Ridge,2 / 4,2.6 to 3.5 GHz,Socket FP5,14 nm,4MB,15 W,"Jan 6th, 2020"
AMD,Ryzen 3 3300X,Matisse,4 / 8,3.8 to 4.3 GHz,Socket AM4,7 nm,16MB,65 W,"Apr 24th, 2020"
AMD,Ryzen 3 4300G,Renoir,4 / 8,3.8 to 4 GHz,Socket AM4,7 nm,4MB,65 W,"Jul 21st, 2020"
AMD,Ryzen 3 4300GE,Renoir,4 / 8,3.5 to 4 GHz,Socket AM4,7 nm,4MB,35 W,"Jul 21st, 2020"
AMD,Ryzen 3 4300U,Renoir,4,2.7 to 3.7 GHz,Socket FP6,7 nm,4MB,25 W,"Jan 6th, 2020"
AMD,Ryzen 3 PRO 4350G,Renoir,4 / 8,3.8 to 4 GHz,Socket AM4,7 nm,4MB,65 W,"Jul 21st, 2020"
AMD,Ryzen 3 PRO 4350GE,Renoir,4 / 8,3.5 to 4 GHz,Socket AM4,7 nm,4MB,35 W,"Jul 21st, 2020"
AMD,Ryzen 3 PRO 4450U,Renoir,4 / 8,2.4 to 3.7 GHz,Socket FP6,7 nm,4MB,15 W,"May 7th, 2020"
AMD,Ryzen 5 4500U,Renoir,6,2.3 to 4 GHz,Socket FP6,7 nm,11MB,25 W,"Jan 6th, 2020"
AMD,Ryzen 5 4600G,Renoir,6 / 12,3.7 to 4.2 GHz,Socket AM4,7 nm,8MB,65 W,"Jul 21st, 2020"
AMD,Ryzen 5 4600GE,Renoir,6 / 12,3.3 to 4.2 GHz,Socket AM4,7 nm,8MB,35 W,"Jul 21st, 2020"
AMD,Ryzen 5 4600H,Renoir,6 / 12,3 to 4 GHz,Socket FP6,7 nm,11MB,54 W,"Jan 6th, 2020"
AMD,Ryzen 5 4600HS,Renoir,6 / 12,3 to 4 GHz,Socket FP6,7 nm,11MB,35 W,"Jan 6th, 2020"
AMD,Ryzen 5 4600U,Renoir,6 / 12,2.1 to 4 GHz,Socket FP6,7 nm,11MB,25 W,"Jan 6th, 2020"
AMD,Ryzen 5 5600X,Vermeer,6 / 12,3.7 to 4.6 GHz,Socket AM4,7 nm,32MB,65 W,"Nov 5th, 2020"
AMD,Ryzen 5 PRO 4650G,Renoir,6 / 12,3.7 to 4.2 GHz,Socket AM4,7 nm,8MB,65 W,"Jul 21st, 2020"
AMD,Ryzen 5 PRO 4650GE,Renoir,6 / 12,3.3 to 4.2 GHz,Socket AM4,7 nm,8MB,35 W,"Jul 21st, 2020"
AMD,Ryzen 5 PRO 4650U,Renoir,6 / 12,2.1 to 4 GHz,Socket FP6,7 nm,8MB,15 W,"May 7th, 2020"
AMD,Ryzen 7 3800XT,Matisse 2,8 / 16,3.8 to 4.7 GHz,Socket AM4,7 nm,32MB,105 W,"Jul 7th, 2020"
AMD,Ryzen 7 4700G,Renoir,8 / 16,3.6 to 4.4 GHz,Socket AM4,7 nm,8MB,65 W,"Jul 21st, 2020"
AMD,Ryzen 7 4700GE,Renoir,8 / 16,3.1 to 4.3 GHz,Socket AM4,7 nm,8MB,35 W,"Jul 21st, 2020"
AMD,Ryzen 7 4700U,Renoir,8,1.8 to 4.2 GHz,Socket FP6,7 nm,12MB,25 W,"Jan 6th, 2020"
AMD,Ryzen 7 4750U,Renoir,8 / 16,1.7 to 4.1 GHz,Socket FP6,7 nm,8MB,15 W,"May 7th, 2020"
AMD,Ryzen 7 4800H,Renoir,8 / 16,2.9 to 4.2 GHz,Socket FP6,7 nm,12MB,54 W,"Jan 6th, 2020"
AMD,Ryzen 7 4800HS,Renoir,8 / 16,2.9 to 4.2 GHz,Socket FP6,7 nm,12MB,35 W,"Jan 6th, 2020"
AMD,Ryzen 7 4800U,Renoir,8 / 16,1.8 to 4.2 GHz,Socket FP6,7 nm,8MB,25 W,"Jan 6th, 2020"
AMD,Ryzen 7 5800X,Vermeer,8 / 16,3.8 to 4.7 GHz,Socket AM4,7 nm,32MB,105 W,"Nov 5th, 2020"
AMD,Ryzen 7 PRO 4750G,Renoir,8 / 16,3.6 to 4.4 GHz,Socket AM4,7 nm,8MB,65 W,"Jul 21st, 2020"
AMD,Ryzen 7 PRO 4750GE,Renoir,8 / 16,3.1 to 4.3 GHz,Socket AM4,7 nm,8MB,35 W,"Jul 21st, 2020"
AMD,Ryzen 9 3900XT,Matisse 2,12 / 24,3.9 to 4.7 GHz,Socket AM4,7 nm,64MB,105 W,"Jul 7th, 2020"
AMD,Ryzen 9 4900H,Renoir,8 / 16,3.3 to 4.4 GHz,Socket FP6,7 nm,12MB,54 W,"Mar 16th, 2020"
AMD,Ryzen 9 4900HS,Renoir,8 / 16,3 to 4.3 GHz,Socket FP6,7 nm,12MB,35 W,"Mar 7th, 2020"
AMD,Ryzen 9 5900X,Vermeer,12 / 24,3.7 to 4.8 GHz,Socket AM4,7 nm,64MB,105 W,"Nov 5th, 2020"
AMD,Ryzen 9 5950X,Vermeer,16 / 32,3.4 to 4.9 GHz,Socket AM4,7 nm,64MB,105 W,"Nov 5th, 2020"
AMD,Ryzen Embedded V2516,Renoir,6 / 12,2.1 to 3.95 GHz,Socket FP6,7 nm,8MB,10 W,"Nov 10th, 2020"
AMD,Ryzen Embedded V2546,Renoir,6 / 12,3 to 3.95 GHz,Socket FP6,7 nm,8MB,35 W,"Nov 10th, 2020"
AMD,Ryzen Embedded V2718,Renoir,8 / 16,1.7 to 4.15 GHz,Socket FP6,7 nm,8MB,10 W,"Nov 10th, 2020"
AMD,Ryzen Embedded V2748,Renoir,8 / 16,2.9 to 4.25 GHz,Socket FP6,7 nm,8MB,35 W,"Nov 10th, 2020"
AMD,Ryzen Threadripper 3990X,Matisse,64 / 128,2.9 to 4.3 GHz,Socket TRX4,7 nm,256MB,280 W,"Feb 7th, 2020"
AMD,Ryzen Threadripper PRO 3945WX,Matisse,12 / 24,4 to 4.3 GHz,Socket WRX8,7 nm,64MB,280 W,"Jul 14th, 2020"
AMD,Ryzen Threadripper PRO 3955WX,Matisse,16 / 32,3.9 to 4.3 GHz,Socket WRX8,7 nm,64MB,280 W,"Jul 14th, 2020"
AMD,Ryzen Threadripper PRO 3975WX,Matisse,32 / 64,3.5 to 4.2 GHz,Socket WRX8,7 nm,128MB,280 W,"Jul 14th, 2020"
AMD,Ryzen Threadripper PRO 3995WX,Matisse,64 / 128,2.7 to 4.2 GHz,Socket WRX8,7 nm,256MB,280 W,"Jul 14th, 2020"
AMD,EPYC 72F3,Milan,8 / 16,3.7 to 4.1 GHz,Socket SP3,7 nm,256MB,180 W,"Mar 15th, 2021"
AMD,EPYC 7313,Milan,16 / 32,3 to 3.7 GHz,Socket SP3,7 nm,128MB,155 W,"Mar 15th, 2021"
AMD,EPYC 7313P,Milan,16 / 32,3 to 3.7 GHz,Socket SP3,7 nm,128MB,155 W,"Mar 15th, 2021"
AMD,EPYC 7343,Milan,16 / 32,3.2 to 3.9 GHz,Socket SP3,7 nm,128MB,190 W,"Mar 15th, 2021"
AMD,EPYC 73F3,Milan,16 / 32,3.5 to 4 GHz,Socket SP3,7 nm,256MB,240 W,"Mar 15th, 2021"
AMD,EPYC 7413,Milan,24 / 48,2.65 to 3.6 GHz,Socket SP3,7 nm,128MB,180 W,"Mar 15th, 2021"
AMD,EPYC 7443,Milan,24 / 48,2.85 to 4 GHz,Socket SP3,7 nm,128MB,200 W,"Mar 15th, 2021"
AMD,EPYC 7443P,Milan,24 / 48,2.85 to 4 GHz,Socket SP3,7 nm,128MB,200 W,"Mar 15th, 2021"
AMD,EPYC 7453,Milan,28 / 56,2.75 to 3.45 GHz,Socket SP3,7 nm,64MB,225 W,"Mar 15th, 2021"
AMD,EPYC 74F3,Milan,24 / 48,2.8 to 4 GHz,Socket SP3,7 nm,256MB,240 W,"Mar 15th, 2021"
AMD,EPYC 7513,Milan,32 / 64,2.6 to 3.65 GHz,Socket SP3,7 nm,128MB,200 W,"Mar 15th, 2021"
AMD,EPYC 7543,Milan,32 / 64,2.8 to 3.7 GHz,Socket SP3,7 nm,256MB,225 W,"Mar 15th, 2021"
AMD,EPYC 7543P,Milan,32 / 64,2.8 to 3.7 GHz,Socket SP3,7 nm,256MB,225 W,"Mar 15th, 2021"
AMD,EPYC 75F3,Milan,32 / 64,2.95 to 4 GHz,Socket SP3,7 nm,256MB,280 W,"Mar 15th, 2021"
AMD,EPYC 7643,Milan,48 / 96,2.3 to 3.6 GHz,Socket SP3,7 nm,256MB,225 W,"Mar 15th, 2021"
AMD,EPYC 7663,Milan,56 / 112,2 to 3.5 GHz,Socket SP3,7 nm,256MB,240 W,"Mar 15th, 2021"
AMD,EPYC 7713,Milan,64 / 128,2 to 3.675 GHz,Socket SP3,7 nm,256MB,225 W,"Mar 15th, 2021"
AMD,EPYC 7713P,Milan,64 / 128,2 to 3.675 GHz,Socket SP3,7 nm,256MB,225 W,"Mar 15th, 2021"
AMD,EPYC 7763,Milan,64 / 128,2.45 to 3.5 GHz,Socket SP3,7 nm,256MB,280 W,"Mar 15th, 2021"
AMD,Ryzen 3 5300G,Cezanne,4 / 8,4 to 4.2 GHz,Socket AM4,7 nm,8MB,65 W,"Apr 13th, 2021"
AMD,Ryzen 3 5300U,Lucienne,4 / 8,2.6 to 3.8 GHz,Socket FP6,7 nm,4MB,15 W,"Jan 12th, 2021"
AMD,Ryzen 3 5400U,Cezanne-U,4 / 8,2.6 to 4 GHz,Socket FP6,7 nm,8MB,15 W,"Jan 12th, 2021"
AMD,Ryzen 3 PRO 5350G,Cezanne,4 / 8,4 to 4.2 GHz,Socket AM4,7 nm,8MB,65 W,"Jun 1st, 2021"
AMD,Ryzen 3 PRO 5350GE,Cezanne,4 / 8,3.6 to 4.2 GHz,Socket AM4,7 nm,8MB,35 W,"Jun 1st, 2021"
AMD,Ryzen 3 PRO 5450U,Cezanne-U,4 / 8,2.6 to 4 GHz,Socket FP6,7 nm,8MB,15 W,"Mar 16th, 2021"
AMD,Ryzen 5 5500U,Lucienne,6 / 12,2.1 to 4 GHz,Socket FP6,7 nm,8MB,15 W,"Jan 12th, 2021"
AMD,Ryzen 5 5600G,Cezanne,6 / 12,3.9 to 4.4 GHz,Socket AM4,7 nm,16MB,65 W,"Apr 13th, 2021"
AMD,Ryzen 5 5600U,Cezanne-U,6 / 12,2.3 to 4.2 GHz,Socket FP6,7 nm,16MB,15 W,"Jan 12th, 2021"
AMD,Ryzen 5 PRO 5650G,Cezanne,6 / 12,3.9 to 4.4 GHz,Socket AM4,7 nm,16MB,65 W,"Jun 1st, 2021"
AMD,Ryzen 5 PRO 5650GE,Cezanne,6 / 12,3.4 to 4.4 GHz,Socket AM4,7 nm,16MB,35 W,"Jun 1st, 2021"
